index,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Olaparib,Axitinib,AZD7762,SB216763,KU-55933,Afatinib,Staurosporine,PLX-4720,NU7441,Doramapimod,Wee1 Inhibitor,Nutlin-3a (-),Mirin,PD173074,ZM447439,Alisertib,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,Obatoclax Mesylate,5-Fluorouracil,Dasatinib,Paclitaxel,Crizotinib,Rapamycin,Sorafenib,BI-2536,Irinotecan,Oxaliplatin,BMS-536924,GSK1904529A,Tozasertib,PF-4708671,PRIMA-1MET,Erlotinib,Niraparib,MK-1775,Dinaciclib,Gemcitabine,Bortezomib,GSK269962A,SB505124,Tamoxifen,Fulvestrant,EPZ004777,YK-4-279,Daporinad,BMS-345541,AZ960,Talazoparib,XAV939,Trametinib,Dabrafenib,Temozolomide,AZD5438,IAP_5620,AZD2014,AZD1208,AZD1332,Ruxolitinib,Linsitinib,Epirubicin,Cyclophosphamide,Pevonedistat,Sapitinib,Uprosertib,LCL161,Lapatinib,Luminespib,Alpelisib,Taselisib,EPZ5676,SCH772984,IWP-2,Leflunomide,Entinostat,OSI-027,LGK974,VE-822,WZ4003,CZC24832,AZD5582,GSK2606414,PFI3,PCI-34051,Wnt-C59,I-BET-762,RVX-208,OTX015,GSK343,ML323,Entospletinib,PRT062607,Ribociclib,AGI-6780,Picolinici-acid,AZD5153,CDK9_5576,CDK9_5038,Eg5_9814,ERK_2440,ERK_6604,IRAK4_4710,JAK1_8709,AZD5991,PAK_5339,TAF1_5496,ULK1_4989,VSP34_8731,Selumetinib,IGF1R_3801,JAK_8517,AZD4547,Ibrutinib,Zoledronate,Acetalax,Carmustine,Topotecan,Teniposide,Mitoxantrone,Dactinomycin,Fludarabine,Nelarabine,Vincristine,Podophyllotoxin bromide,Dihydrorotenone,Gallibiscoquinazole,Elephantin,Sinularin,Sabutoclax,LY2109761,OF-1,MN-64,KRAS (G12C) Inhibitor-12,MG-132,BDP-00009066,Buparlisib,Ulixertinib,Venetoclax,ABT737,Afuresertib,AGI-5198,AZD3759,AZD5363,AZD6738,AZD8186,Osimertinib,Cediranib,Ipatasertib,GDC0810,GNE-317,GSK2578215A,I-BRD9,Telomerase Inhibitor IX,MIRA-1,NVP-ADW742,P22077,Savolitinib,UMI-77,WIKI4,Sepantronium bromide,MIM1,WEHI-539,BPD-00008900,Foretinib,BIBR-1532,Pyridostatin,AMG-319,MK-8776,Vinorelbine,VX-11e,LJI308,AZ6102,GSK591,VE821,AZD6482,AT13148,BMS-754807,JQ1,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
X-4361,0.81645286,0.62698275,0.89933443,0.7850352,0.6147221,0.9630843,0.67899585,0.7208459,0.9400515,0.9275628,0.84583354,0.61678684,0.8946914,0.9061035,0.86128366,0.36221966,0.95771116,0.7802797,0.8911504,0.79366255,0.93076795,0.85492945,0.96058035,0.76917845,0.76989204,0.8149971,0.8903597,0.90922093,0.8454652,0.8043153,0.83994657,0.9404115,0.8068975,0.88649964,0.8955381,0.9160996,0.94929343,0.9266449,0.87752426,0.46411663,0.7815191,0.9115436,0.8423538,0.95711297,0.8130497,0.8551296,0.8879612,0.9467926,0.9230262,0.63862,0.46989235,0.6505546,0.8415867,0.8863182,0.81899714,0.9310948,0.9636838,0.96673155,0.7474339,0.5355646,0.90317374,0.73935074,0.76660156,0.95303285,0.89754397,0.93092805,0.9539956,0.831576,0.95211786,0.81472975,0.96660745,0.93016714,0.95986617,0.92491335,0.7245391,0.96872216,0.62312996,0.9440348,0.8739772,0.9551855,0.9251897,0.66752154,0.9369678,0.8543216,0.9781251,0.929628,0.9594506,0.86914563,0.8043747,0.9527313,0.9403272,0.91498053,0.934057,0.9715747,0.790699,0.9263346,0.96762663,0.9451662,0.9550618,0.90825415,0.9635944,0.8525603,0.9620528,0.94047874,0.93038225,0.9111247,0.9039118,0.9535449,0.9691694,0.75925714,0.47047606,0.3966354,0.7011212,0.8817607,0.9212038,0.96502763,0.9256606,0.80410004,0.72863543,0.9300884,0.7067299,0.73658216,0.93591774,0.6745967,0.8504864,0.9449444,0.9434763,0.9657078,0.9167371,0.9608136,0.65876234,0.680813,0.69684064,0.60401,0.90260214,0.9711849,0.38686574,0.7321489,0.8944139,0.96690553,0.86155236,0.9635109,0.36496943,0.9682005,0.9523046,0.9597054,0.9128355,0.5105382,0.87653136,0.7370009,0.91028196,0.9184767,0.7051173,0.8660936,0.9618305,0.967634,0.8984127,0.8154188,0.91351515,0.9430202,0.83649933,0.91021377,0.9579266,0.63799864,0.9649653,0.9555386,0.6149471,0.961993,0.8647058,0.9496817,0.9640655,0.86342514,0.9476749,0.12962739,0.9259003,0.8517247,0.9570323,0.6684142,0.964563,0.90658057,0.95989007,0.906913,0.68801,0.91214037,0.95963514,0.8711845,0.94924855,0.9178656,0.88147116,0.9084184,0.61638194,0.7573735,0.96290797,0.44989896,0.54963,0.5536016,0.9653418,0.55466664,0.8608756,0.8384009
X-4367,0.742857,0.6510843,0.7720939,0.738427,0.5728839,0.77379394,0.6551694,0.6562694,0.8291182,0.8143591,0.7203265,0.6168648,0.81048113,0.79563,0.6619563,0.44695488,0.799548,0.725647,0.7926872,0.70498,0.79619753,0.72374505,0.841036,0.7261011,0.7259619,0.728491,0.73729616,0.7631917,0.6900272,0.6543955,0.7234999,0.76389,0.65713257,0.76774293,0.6902662,0.76651293,0.8045035,0.7606665,0.73908365,0.5344283,0.7211949,0.7805901,0.6852743,0.7927492,0.7418194,0.7851984,0.7600672,0.75661737,0.82034755,0.60157496,0.5289246,0.6574322,0.67953384,0.7665336,0.6401308,0.77772516,0.823088,0.81836945,0.6816746,0.61491275,0.7717926,0.69623625,0.7385306,0.80702865,0.6885422,0.8051268,0.8243557,0.69583917,0.7897722,0.6705921,0.82354265,0.74791497,0.81599265,0.77445906,0.67507744,0.82424605,0.6351391,0.7257714,0.70519304,0.8074412,0.7310025,0.6022798,0.77134645,0.67071754,0.8454179,0.7283025,0.8172747,0.74829173,0.7172429,0.7868873,0.80129844,0.76660126,0.77057844,0.81953615,0.66894424,0.7766344,0.83643895,0.803887,0.80592734,0.73889124,0.8122975,0.6994801,0.82372206,0.7650773,0.76297396,0.75421596,0.8057764,0.81248385,0.8220108,0.65272784,0.5366842,0.4856974,0.6545255,0.69508815,0.74755424,0.80924547,0.78762156,0.7123062,0.6241257,0.7667037,0.6318646,0.60249597,0.74656546,0.6454901,0.7328556,0.81386626,0.7539678,0.82148737,0.6747154,0.8183956,0.65310264,0.662838,0.69781786,0.5736401,0.76451474,0.83122224,0.53620994,0.66592926,0.7157724,0.82818496,0.73187554,0.8006195,0.51451063,0.8491639,0.77761436,0.8088682,0.7649338,0.51507056,0.7098635,0.6403865,0.726974,0.79766876,0.6891983,0.7149204,0.8291283,0.8162585,0.7220343,0.695884,0.7388718,0.75449723,0.6883355,0.7462867,0.81739515,0.584949,0.82083786,0.80663073,0.6020343,0.83708644,0.7342333,0.79201484,0.7986734,0.73844266,0.7620594,0.3031714,0.78411984,0.75212336,0.8015579,0.6298115,0.8162555,0.75158286,0.8106946,0.7658816,0.6621816,0.71687907,0.8244517,0.70987964,0.8061869,0.7842915,0.7522,0.76356727,0.62081236,0.741612,0.791274,0.5016159,0.58062327,0.4895337,0.8190354,0.50222164,0.74881154,0.69710195
X-4377,0.74028516,0.68292207,0.8316632,0.7719952,0.6179774,0.8021791,0.6725542,0.67458206,0.84166396,0.8581647,0.7280816,0.63402164,0.8389367,0.81959516,0.6858347,0.5123098,0.8405503,0.7270892,0.8078302,0.7283852,0.82200897,0.7450616,0.87453276,0.7418294,0.77599317,0.7411203,0.77713794,0.79339147,0.72666246,0.6898112,0.74669003,0.7686726,0.6912858,0.7979297,0.7340296,0.8092668,0.8363826,0.80827117,0.75216365,0.67650867,0.77673805,0.8110411,0.69043404,0.819937,0.7456774,0.7683032,0.78043294,0.7988989,0.81256896,0.6299051,0.5526067,0.6694679,0.70361924,0.75439835,0.67038774,0.7982469,0.84322006,0.8490001,0.72142845,0.67401534,0.79306006,0.72080046,0.80611193,0.8509169,0.60982776,0.8053306,0.82879144,0.7194015,0.85138285,0.67494005,0.8589,0.8040079,0.8365743,0.81174064,0.71275824,0.85877717,0.6721783,0.74782884,0.78188777,0.8495966,0.74981725,0.66366714,0.8039196,0.6928378,0.87914604,0.6873092,0.8453795,0.7352038,0.73890245,0.85248476,0.83282363,0.8147213,0.79380155,0.83012056,0.71109223,0.7901707,0.8580211,0.8422476,0.8194258,0.7671945,0.84146154,0.72171545,0.85695726,0.8143017,0.80592465,0.7853263,0.81335944,0.84709436,0.8482091,0.69994754,0.5455516,0.5230377,0.6911928,0.7064138,0.73873,0.83979344,0.8170237,0.7612604,0.6662715,0.7925971,0.66208196,0.61275977,0.7283473,0.68726134,0.77046984,0.82538736,0.80109656,0.8665632,0.7138091,0.8585695,0.6828278,0.71798205,0.74357516,0.6146824,0.8000313,0.8528399,0.59606797,0.6953424,0.7464096,0.86910135,0.7652066,0.84776163,0.567581,0.8707573,0.81378955,0.8295635,0.81311154,0.55703354,0.72308695,0.6658009,0.7558672,0.80997485,0.69424784,0.7528098,0.8370151,0.8354511,0.7943796,0.7266546,0.7478648,0.79222167,0.72175443,0.78555304,0.8555846,0.5897084,0.84940535,0.82193,0.6325326,0.8656568,0.75928015,0.8546784,0.82245666,0.77347213,0.800705,0.33853123,0.8207804,0.7877513,0.84760475,0.6285004,0.844721,0.79136133,0.83699524,0.80727845,0.68010116,0.6989559,0.861335,0.75362366,0.8560794,0.8128269,0.74831337,0.81989557,0.6508283,0.7508712,0.8202771,0.5450578,0.6892461,0.57670146,0.8518202,0.6206896,0.80145425,0.71155435
X-4378,0.7306194,0.66280484,0.81872505,0.7541289,0.606828,0.8002295,0.65540946,0.66846573,0.8205409,0.8411757,0.71494085,0.6451343,0.82401747,0.8103211,0.656763,0.50642127,0.834607,0.7145291,0.8032738,0.7234452,0.8147115,0.72515184,0.85698074,0.72373176,0.7518286,0.7306879,0.75675505,0.7827005,0.7188481,0.672017,0.72323877,0.75421095,0.6864949,0.77737814,0.7249913,0.79068494,0.81679934,0.7998085,0.74002534,0.65403795,0.7595375,0.7979949,0.6827093,0.8082931,0.75174034,0.7684705,0.76801753,0.77704483,0.8046299,0.62957186,0.56985843,0.66422576,0.69629663,0.7378759,0.6605285,0.7939831,0.82825696,0.82946175,0.7159174,0.65673876,0.7763113,0.7089196,0.7813175,0.8345368,0.5956923,0.8032646,0.8271736,0.7073034,0.83496124,0.681399,0.8478371,0.7888588,0.82045585,0.7967361,0.70745796,0.8483857,0.6589508,0.7261221,0.7510829,0.83296394,0.7252666,0.66063905,0.7811887,0.6808858,0.86467284,0.66077423,0.8355974,0.7333296,0.73667014,0.82890755,0.81823313,0.80547833,0.78131807,0.8139386,0.71128035,0.7741729,0.844643,0.8223173,0.81957144,0.76269454,0.8235291,0.7014806,0.84353137,0.7822423,0.7916728,0.7756449,0.7974993,0.84135634,0.8318181,0.6875905,0.55612665,0.5362616,0.6744731,0.6882215,0.7201056,0.8237656,0.80293864,0.75367826,0.642102,0.78441775,0.65750974,0.59567064,0.71220315,0.67986876,0.7588665,0.8223906,0.7785591,0.84815305,0.67367715,0.8450796,0.6829529,0.7079749,0.7241811,0.598985,0.783919,0.8494436,0.58374333,0.68550515,0.73150355,0.85754853,0.75321716,0.8307282,0.57077605,0.8539543,0.7889078,0.8277063,0.7953192,0.54999673,0.7189064,0.6580513,0.73011744,0.7985534,0.6848915,0.7480266,0.82289743,0.8177351,0.7590897,0.7157393,0.7464554,0.76609784,0.7092362,0.7712442,0.8469879,0.58669865,0.8335791,0.81503326,0.631399,0.860181,0.74675554,0.8396426,0.80716515,0.7388948,0.782147,0.34381822,0.8079031,0.7773361,0.82724565,0.6213675,0.83472335,0.7790403,0.8225605,0.79168737,0.6707632,0.70076174,0.8458498,0.73786443,0.83867645,0.8037099,0.72774917,0.7929423,0.61992526,0.7282077,0.79795456,0.51808506,0.6723105,0.56580365,0.84059525,0.6133225,0.7817402,0.7049013
X-4379,0.73704445,0.684613,0.82215613,0.76926905,0.61610585,0.8145948,0.67102677,0.6776128,0.8315945,0.8464903,0.74629885,0.639748,0.8397909,0.82904977,0.6508686,0.5084694,0.8329399,0.7347135,0.82904714,0.73489106,0.82721555,0.7331131,0.87779975,0.74880445,0.7683291,0.74180734,0.7693639,0.8018281,0.7376992,0.68389773,0.7389823,0.77582437,0.6969469,0.7892058,0.73855644,0.8009766,0.8395961,0.806463,0.7397477,0.68897843,0.7691594,0.8093496,0.700198,0.8225591,0.7738441,0.7727405,0.78798616,0.7905542,0.8179547,0.6456008,0.5571936,0.6764324,0.7227022,0.76564234,0.6741455,0.8021518,0.848621,0.85227203,0.7198457,0.6649475,0.78935397,0.73320776,0.788304,0.8533485,0.6302549,0.8199698,0.8390914,0.71982056,0.8280007,0.69098496,0.8646279,0.81248945,0.8402824,0.8206552,0.7238074,0.8507736,0.6617835,0.73863137,0.7661454,0.8305586,0.74293566,0.6760569,0.7944025,0.6932223,0.87373877,0.6940705,0.85019183,0.7577161,0.7412915,0.8386602,0.8208183,0.8128749,0.7925087,0.82629997,0.70152223,0.7969519,0.86050546,0.83476716,0.82555497,0.77378106,0.83357453,0.7255704,0.8564338,0.8098304,0.80869097,0.7856819,0.818543,0.8519205,0.8429527,0.7079418,0.5510299,0.5225615,0.6744352,0.7168092,0.727752,0.8396404,0.8111942,0.76243156,0.66686517,0.7946503,0.65831083,0.61780286,0.7434903,0.6925033,0.7699568,0.84135073,0.79543513,0.86603254,0.6890168,0.8631387,0.67694116,0.72260267,0.7291191,0.61402774,0.80025935,0.8602328,0.5841568,0.6964918,0.73375344,0.8639504,0.77458525,0.8382675,0.5717932,0.8635488,0.80479676,0.8412004,0.8043584,0.54802454,0.7258684,0.67835665,0.7607558,0.8149812,0.6864032,0.74978274,0.8424852,0.83696777,0.76981676,0.7196939,0.7532092,0.77496564,0.71995085,0.785896,0.85661757,0.5984592,0.85153174,0.817421,0.64996123,0.8654652,0.7492472,0.8532803,0.8229116,0.7519268,0.7887596,0.3441371,0.82065904,0.7851868,0.84251386,0.64636946,0.84475,0.7940755,0.84952575,0.7959949,0.69241416,0.70902884,0.86562103,0.75787854,0.8540594,0.8114033,0.7504791,0.8140684,0.64573145,0.755828,0.80475456,0.5423968,0.6618879,0.5449125,0.86704314,0.63472646,0.80170393,0.7059101
X-4412,0.69695204,0.60468084,0.74820143,0.7083882,0.5500753,0.7792827,0.66286224,0.6298208,0.78969115,0.77465075,0.7139571,0.5832007,0.78379023,0.76669526,0.63550794,0.41467664,0.7849985,0.7065189,0.7894613,0.65496653,0.77270734,0.7043994,0.82224846,0.6981137,0.6978257,0.70556426,0.70857453,0.7334768,0.6905924,0.63917714,0.7151209,0.7675195,0.6458099,0.72169113,0.7005735,0.75492597,0.7859941,0.74009436,0.7188771,0.5149876,0.69037557,0.7377766,0.70389473,0.79352564,0.73809916,0.7553243,0.7375458,0.74576914,0.7815134,0.55774033,0.49644414,0.6041268,0.66878504,0.7460017,0.6647767,0.76101846,0.80332166,0.80306154,0.637589,0.58217424,0.7373526,0.6612757,0.6987425,0.79250443,0.70882964,0.8013736,0.82025015,0.6715055,0.77232844,0.6606277,0.80720335,0.7548332,0.7982476,0.7738626,0.6494846,0.8033817,0.5830816,0.70118785,0.6717796,0.79074407,0.703499,0.59206355,0.74680257,0.64539015,0.82011306,0.72654486,0.81325364,0.7147361,0.6783342,0.77158743,0.781951,0.74005735,0.75573456,0.80803955,0.6445852,0.7509142,0.8260684,0.7742773,0.77331644,0.7155302,0.8118863,0.67147464,0.80165696,0.75455225,0.7593481,0.7455907,0.7796487,0.7848517,0.80510086,0.6292155,0.48474678,0.438291,0.5968745,0.69833964,0.74110025,0.78799087,0.77459717,0.6611649,0.61447585,0.7374017,0.56207824,0.5615386,0.7608116,0.65220934,0.7024632,0.7842494,0.7397728,0.79888505,0.65739655,0.7963401,0.6103984,0.62316704,0.6463854,0.5588776,0.74954385,0.81276995,0.48353264,0.639384,0.6880212,0.7885115,0.7070323,0.7851878,0.46912563,0.8138604,0.760964,0.78822815,0.74092394,0.51379585,0.70297194,0.62805474,0.72924834,0.7692387,0.6634699,0.66925246,0.81171286,0.80627614,0.6816642,0.66801524,0.7180439,0.74062204,0.6915051,0.719551,0.796136,0.57701933,0.7970205,0.78086627,0.55237776,0.8167314,0.7158693,0.78148985,0.789581,0.71198624,0.7525632,0.30661178,0.7726026,0.7315521,0.80229974,0.6342533,0.788946,0.72735107,0.7913303,0.7473982,0.60076636,0.7368913,0.82097936,0.7123915,0.7798094,0.76159596,0.73808473,0.74119097,0.64634675,0.7079508,0.7885352,0.47501615,0.5359837,0.47805732,0.80487084,0.5085027,0.7321491,0.6746214
X-4426,0.8288237,0.64717597,0.91638094,0.8004712,0.5886776,0.9699753,0.7067102,0.72447413,0.9401964,0.9478563,0.83544344,0.5967743,0.90110826,0.89346504,0.88386,0.36909568,0.95600855,0.7616544,0.8803607,0.7941951,0.93448097,0.8666404,0.96104676,0.76683396,0.78963226,0.7997997,0.898713,0.9261828,0.83754516,0.83259845,0.8135409,0.92728174,0.8037908,0.9187521,0.906711,0.93448853,0.95847017,0.9246492,0.8843413,0.4958969,0.83577454,0.91716486,0.8456587,0.9653249,0.78303343,0.8607821,0.8838737,0.9601677,0.92454827,0.6614387,0.45109233,0.6542826,0.816391,0.8680508,0.79630923,0.9358321,0.97035164,0.97217715,0.7352741,0.49147418,0.9157141,0.73696107,0.77857435,0.9660771,0.8348261,0.9223546,0.95652246,0.8187618,0.9607087,0.8226691,0.97355944,0.9324757,0.9656031,0.9299352,0.7164525,0.9755557,0.6052623,0.967711,0.8993959,0.9619048,0.9370388,0.6661118,0.9532967,0.8684543,0.9783423,0.9133405,0.9654844,0.8984333,0.81291616,0.9636819,0.9478517,0.92718285,0.940806,0.9712498,0.8267743,0.9365058,0.97571784,0.95253396,0.9612563,0.90615964,0.9691013,0.84436417,0.97093576,0.94842577,0.94288146,0.90019345,0.896362,0.9555963,0.9701958,0.7315778,0.4633722,0.35832155,0.69886345,0.86279887,0.9051007,0.96958303,0.94181794,0.7760606,0.7245153,0.93997985,0.71292037,0.7422453,0.9123881,0.7016789,0.85421973,0.9539901,0.9511094,0.974481,0.9463689,0.9693641,0.6923318,0.6935741,0.69376236,0.5852324,0.91307783,0.97356147,0.36785647,0.75014776,0.9058331,0.9731802,0.87296265,0.9698136,0.36866334,0.96877074,0.96010375,0.9708168,0.9266768,0.4643315,0.88678724,0.749018,0.91147065,0.9078381,0.7048729,0.88210386,0.96601456,0.97023547,0.91114694,0.8380678,0.9231627,0.95419574,0.8603483,0.9275451,0.972135,0.67922056,0.96787506,0.956184,0.58646184,0.96518767,0.85720897,0.9611631,0.97178894,0.8854549,0.9496983,0.11275958,0.931102,0.8828187,0.96970266,0.69741607,0.9735782,0.9259665,0.95738745,0.91581476,0.7194403,0.8961249,0.963643,0.8795801,0.95812833,0.9338368,0.8839098,0.92815834,0.63408834,0.7242697,0.9665549,0.4898638,0.6459691,0.58865714,0.96772295,0.6712234,0.8897042,0.8481833
X-4454,0.76156616,0.65341675,0.8059561,0.71943307,0.5799187,0.83231425,0.619947,0.66008097,0.80632454,0.84606624,0.7277797,0.65554166,0.8502462,0.8321554,0.68356687,0.45135325,0.8539999,0.72873414,0.80109185,0.7249511,0.8261041,0.7336499,0.8635251,0.753527,0.7478229,0.74860513,0.7477298,0.7916249,0.73281294,0.67821723,0.75112116,0.7843132,0.7055051,0.7898653,0.7836193,0.79835695,0.830732,0.78671753,0.7230022,0.6378184,0.7796377,0.787442,0.7068247,0.83832437,0.75084245,0.7866246,0.78713346,0.8050322,0.8045006,0.5982687,0.54329896,0.6520821,0.7126558,0.76110196,0.7223584,0.8148198,0.85983884,0.86059785,0.71061236,0.6149892,0.7995733,0.722722,0.7826469,0.8554872,0.6390965,0.8269371,0.84553945,0.7130437,0.8306616,0.7010556,0.860963,0.79015535,0.8465599,0.81194496,0.6980438,0.86235213,0.65310836,0.7845086,0.7395212,0.8483963,0.738191,0.65283424,0.8096317,0.69300485,0.8757806,0.7017403,0.8477311,0.777137,0.7129125,0.8408824,0.83038026,0.80111617,0.81723666,0.84246254,0.7151619,0.801518,0.87990457,0.8245709,0.82354146,0.75030875,0.83304894,0.70305705,0.86465394,0.8193735,0.8092417,0.78131974,0.8056649,0.84342736,0.85132974,0.6699575,0.52950686,0.49738488,0.65221155,0.72107345,0.7507052,0.8256578,0.8130854,0.69548625,0.6552983,0.79255086,0.6748093,0.63310397,0.7455409,0.6898126,0.7630664,0.8332481,0.7837856,0.85407525,0.67611593,0.8623719,0.7205527,0.7060933,0.72805613,0.5872321,0.7975396,0.8588205,0.49083015,0.6914812,0.7410747,0.8643816,0.7559525,0.8412535,0.53472066,0.86414415,0.81274724,0.8473544,0.7974592,0.4991421,0.74259585,0.6762913,0.7431462,0.7868197,0.6491154,0.7239873,0.83402586,0.8304335,0.7326066,0.71942544,0.76158655,0.8025105,0.71138567,0.76757216,0.86064416,0.58615667,0.85239875,0.82012296,0.61702245,0.87889534,0.7569371,0.83864236,0.8396794,0.76980156,0.8124745,0.36155277,0.8346511,0.79206634,0.85022146,0.61770713,0.85605186,0.8077227,0.84687155,0.799509,0.6642572,0.7077414,0.8597012,0.7675825,0.87185377,0.80841947,0.75924677,0.8029329,0.58583415,0.7017101,0.83017725,0.56051105,0.6598723,0.5826681,0.86062217,0.7043062,0.77720857,0.71403086
X-4455,0.8158284,0.718824,0.888816,0.83676267,0.66677165,0.94152045,0.77673936,0.75284874,0.92417043,0.9206306,0.8184207,0.710928,0.88714635,0.8870885,0.824912,0.49000013,0.89157724,0.7668457,0.84875727,0.81147707,0.8894324,0.8273588,0.9298567,0.80579203,0.8562404,0.7438027,0.85776156,0.90266937,0.80987465,0.787384,0.67677987,0.8541745,0.74474,0.9064216,0.8775494,0.9151219,0.93709093,0.9072964,0.8279943,0.4463123,0.85204226,0.8996534,0.8090834,0.9210851,0.794986,0.8362922,0.86102414,0.92639977,0.91220033,0.6865774,0.5211622,0.690333,0.7596759,0.7901666,0.7249588,0.9064255,0.9373039,0.9385951,0.81240606,0.69306356,0.876971,0.78674805,0.83725214,0.9357169,0.70346475,0.82225966,0.92901945,0.80572677,0.9320907,0.75171626,0.9479133,0.87698084,0.93227583,0.90518457,0.73735857,0.95614904,0.6338979,0.94143033,0.883912,0.93572205,0.892434,0.6705745,0.9251281,0.84753907,0.9508285,0.8241101,0.93383425,0.84578085,0.7986091,0.9370654,0.91552126,0.89085037,0.87288946,0.93770653,0.7865015,0.90310395,0.9535195,0.92139184,0.9191943,0.8832186,0.9354595,0.8087039,0.93663436,0.89869225,0.88865095,0.8713051,0.86360985,0.92635655,0.9466724,0.7527632,0.51095605,0.47996208,0.7402477,0.80723923,0.81687707,0.9417155,0.9100778,0.7982913,0.73091394,0.8790904,0.7525741,0.719814,0.822343,0.78041184,0.84336966,0.9148525,0.9115208,0.9580333,0.919115,0.93963236,0.7746891,0.7624676,0.77415085,0.6238975,0.8901831,0.9482446,0.5271355,0.75760055,0.85744286,0.9341347,0.85749316,0.93722504,0.48027015,0.94048685,0.9237104,0.940366,0.8930298,0.45769185,0.85227704,0.78703034,0.86901057,0.8937435,0.79389834,0.8617908,0.929757,0.9388264,0.8761362,0.8216285,0.8672538,0.91335946,0.82767487,0.8934171,0.94647646,0.671062,0.93751836,0.9270971,0.60364556,0.93960875,0.8386503,0.9332104,0.93841654,0.8458593,0.912018,0.18078159,0.906471,0.88812125,0.9333824,0.7314386,0.9422808,0.88004255,0.92080146,0.8898421,0.7473806,0.8157523,0.9459143,0.8349001,0.9381153,0.9108887,0.8576116,0.8993126,0.68500376,0.8071847,0.92847395,0.50205123,0.6759158,0.62066513,0.94041383,0.6264295,0.8962835,0.8295956
X-4476,0.7928966,0.66894233,0.84705496,0.8099815,0.6273784,0.9272027,0.744843,0.71022934,0.90607244,0.8834789,0.8016597,0.6265667,0.86124885,0.8604587,0.8299439,0.33595026,0.8916106,0.7219116,0.8176463,0.7773683,0.8930014,0.8042392,0.9086657,0.75951797,0.8020554,0.7441096,0.8393936,0.85743773,0.77022314,0.7531851,0.73213714,0.8811148,0.74669343,0.860914,0.8318135,0.87416345,0.9123331,0.86922425,0.8330847,0.510322,0.7859053,0.8809029,0.7897881,0.8871691,0.7563336,0.8198868,0.8380505,0.8986868,0.8803578,0.659038,0.5041359,0.67536163,0.747354,0.81005335,0.68027085,0.88567793,0.92137057,0.9178377,0.73059404,0.56546664,0.84009004,0.7303195,0.78625786,0.9147503,0.8233588,0.84864336,0.9052497,0.7650447,0.9046019,0.7483153,0.93839186,0.87436354,0.9073135,0.87877077,0.7106434,0.91949815,0.6435324,0.90558904,0.8359704,0.914635,0.86360663,0.6167125,0.89115196,0.79361266,0.93628067,0.8756918,0.9086954,0.79647154,0.7651713,0.8966407,0.87976545,0.86385083,0.85438514,0.92832613,0.72690964,0.8846139,0.9338578,0.90431434,0.9147586,0.8460756,0.9186334,0.7767967,0.92041135,0.8946001,0.8526657,0.84809613,0.8523475,0.90843445,0.9297493,0.71988976,0.5508843,0.42761874,0.70469767,0.802732,0.8384372,0.9248505,0.8746403,0.78904474,0.69728965,0.8727618,0.6564115,0.6862455,0.86954916,0.67474973,0.7696538,0.8932783,0.8958784,0.9131416,0.87074745,0.90688044,0.6994585,0.70194733,0.703034,0.55732834,0.86497664,0.9252673,0.44856933,0.6915618,0.8501732,0.9254941,0.8083902,0.90615296,0.4446022,0.91865957,0.8963866,0.91531634,0.8527961,0.48062173,0.82526183,0.7264276,0.8554547,0.8819514,0.7452668,0.82637787,0.9244926,0.9231936,0.8468912,0.7857361,0.82106775,0.8887922,0.77920365,0.8605809,0.9205951,0.65241903,0.9259696,0.9136071,0.5894495,0.91854936,0.7988562,0.9134005,0.91302794,0.82188135,0.89213324,0.19844353,0.8943473,0.8476538,0.9104054,0.67736894,0.9232861,0.8442039,0.90942144,0.8593884,0.6819038,0.84157705,0.9170199,0.80195737,0.89036316,0.88588595,0.81451476,0.84542704,0.6516108,0.7114108,0.90275455,0.5006372,0.6456689,0.62152904,0.91566414,0.5964645,0.8537666,0.7674744
